Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
December,Economy,UK,UK,100,BRITISH AIRWAYS,Strategic Director Border
November,Business Class,UK,UK,238,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,85,EASYJET,IPS
December,Economy,UK,UK,190,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,114,EASYJET,IPS
November,Economy,UK,UK,200,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,141,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,217,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,105,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,94,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,215,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,157,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,94,BRITISH AIRWAYS,Resource Management Group
November,Economy,UK,UK,178,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,143,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,172,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,172,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,167,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,177,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,180,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,127,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,85,EASYJET,IPS
November,Business Class,UK,UK,112,BRITISH AIRWAYS,Finance & Commercial Group
November,Economy,UK,UK,127,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,127,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,127,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,223,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,275,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,275,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,275,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,69,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,128,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,140,BMI,Criminal & Detention Group
December,Economy,UK,UK,68,BMI,Criminal & Detention Group
November,Economy,UK,UK,119,BRITISH AIRWAYS,Strategy & International Group
December,Economy,UK,UK,161,FLYBE BRITISH EUROPEAN,Resource Management Group
November,Economy,UK,UK,135,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,166,EASYJET,IPS
November,Economy,UK,UK,128,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,44,BMI,Strategic Director Border
November,Economy,UK,UK,128,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,304,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,59,EASYJET,CRB
December,Economy,UK,UK,59,EASYJET,CRB
November,Business Class,UK,UK,271,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,112,EASTERN AIRWAYS,Crime & Policing Group
November,Economy,UK,UK,72,FLYBE BRITISH EUROPEAN,Strategy & International Group
December,Economy,UK,UK,91,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,53,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,94,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,88,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,69,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,33,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,202,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,137,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,171,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,118,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Immigration Group
November,Business Class,UK,UK,292,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,112,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,39,BMI,Strategic Director Border
December,Economy,UK,UK,50,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,73,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,185,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,372,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,86,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,102,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,154,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,97,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,254,EASTERN AIRWAYS,IPS
December,Economy,UK,UK,202,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,372,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,267,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,268,BRITISH AIRWAYS,Strategy & International Group
November,Economy,UK,UK,39,BMI,Resource Management Group
December,Economy,UK,UK,168,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,161,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,163,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,163,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,39,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,199,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,215,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,97,BRITISH AIRWAYS,Strategy & International Group
November,Economy,UK,UK,203,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,203,FLYBE BRITISH EUROPEAN,Crime & Policing Group
December,Economy,UK,UK,83,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,119,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
December,Business Class,UK,UK,226,BRITISH AIRWAYS,Immigration Group
December,Business Class,UK,UK,194,BMI,IPS
December,Economy,UK,UK,299,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,166,BRITISH AIRWAYS,Immigration Group
December,Economy,UK,UK,153,BRITISH AIRWAYS,Science & Research Group
November,Economy,UK,UK,314,BRITISH AIRWAYS,Strategic Director Border
November,Business Class,UK,UK,238,BRITISH AIRWAYS,Strategy & International Group
November,Economy,UK,UK,531,BMI,Legal Advisors Branch
November,Economy,UK,UK,162,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,90,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
November,Economy,UK,UK,162,BRITISH AIRWAYS,Strategic Director Border
December,Economy,UK,UK,205,EASYJET,IPS
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,205,EASYJET,IPS
December,Economy,UK,UK,90,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,128,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,158,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,221,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,92,EASYJET,IPS
November,Economy,UK,UK,140,BMI,Strategic Director Border
December,Economy,UK,UK,61,EASYJET,IPS
December,Economy,UK,UK,66,EASYJET,IPS
December,Economy,UK,UK,205,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
November,Economy,UK,UK,95,EASYJET,IPS
December,Economy,UK,UK,205,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
November,Economy,UK,UK,238,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,252,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,536,EASTERN AIRWAYS,Strategic Director Border
December,Economy,UK,UK,254,EASTERN AIRWAYS,Crime & Policing Group
November,Economy,UK,UK,167,BRITISH AIRWAYS,Resource Management Group
November,Economy,UK,UK,531,BMI,Crime & Policing Group
November,Economy,UK,UK,531,BMI,Crime & Policing Group
December,Economy,UK,UK,68,BRITISH AIRWAYS,Strategy & International Group
December,Economy,UK,UK,263,BMI,Strategy & International Group
December,Economy,UK,UK,263,BMI,Strategy & International Group
December,Economy,UK,UK,151,FLYBE BRITISH EUROPEAN,Resource Management Group
December,Economy,UK,UK,192,FLYBE BRITISH EUROPEAN,Resource Management Group
December,Economy,UK,UK,372,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,231,BRITISH AIRWAYS,Strategy & International Group
November,Economy,UK,UK,163,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,200,BMI,Immigration Group
December,Economy,UK,UK,92,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,200,BMI,Immigration Group
November,Economy,UK,UK,200,BMI,Immigration Group
December,Economy,UK,UK,112,EASTERN AIRWAYS,Finance & Commercial Group
November,Economy,UK,UK,156,BMI,IPS
November,Economy,UK,UK,281,BMI,IPS
November,Economy,UK,UK,339,BMI,Strategic Director Border
November,Economy,UK,UK,137,BRITISH AIRWAYS,Strategic Director Border
December,Business Class,UK,UK,113,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,179,FLYBE BRITISH EUROPEAN,Science & Research Group
December,Economy,UK,UK,155,BRITISH AIRWAYS,Immigration Group
December,Economy,UK,UK,289,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,128,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
December,Economy,UK,UK,128,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
December,Economy,UK,UK,108,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,240,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,204,FLYBE BRITISH EUROPEAN,CRB
December,Business Class,UK,UK,186,BRITISH AIRWAYS,Group HR
December,Economy,UK,UK,123,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Immigration Group
November,Business Class,UK,UK,113,BRITISH AIRWAYS,Immigration Group
November,Business Class,UK,UK,126,BRITISH AIRWAYS,Immigration Group
November,Business Class,UK,UK,222,BRITISH AIRWAYS,UKBA
December,Economy,UK,UK,83,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,57,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,121,BRITISH AIRWAYS,IPS
December,Economy,UK,UK,54,BMI BABY,IPS
November,Economy,UK,UK,339,BMI,Strategic Director Border
December,Economy,UK,UK,74,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,339,BMI,Strategic Director Border
November,Economy,UK,UK,384,BMI,Strategic Director Border
November,Economy,UK,UK,339,BMI,Strategic Director Border
December,Economy,UK,UK,236,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,112,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,85,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,332,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,157,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,301,BMI,Strategic Director Border
November,Economy,UK,UK,186,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,475,BMI,IPS
November,Economy,UK,UK,223,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,57,EASYJET,IPS
December,Economy,UK,UK,58,EASYJET,Immigration Group
December,Economy,UK,UK,54,BMI BABY,IPS
December,Economy,UK,UK,120,EASYJET,Science & Research Group
November,Economy,UK,UK,536,EASTERN AIRWAYS,Strategic Director Border
December,Business Class,UK,UK,271,BRITISH AIRWAYS,Science & Research Group
November,Economy,UK,UK,339,BMI,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,160,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,146,EASYJET,Immigration Group
December,Economy,UK,UK,57,EASYJET,IPS
November,Business Class,UK,UK,113,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,121,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,121,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,195,FLYBE BRITISH EUROPEAN,Science & Research Group
November,Economy,UK,UK,195,FLYBE BRITISH EUROPEAN,Science & Research Group
December,Economy,UK,UK,173,EASTERN AIRWAYS,Strategic Director Border
December,Economy,UK,UK,90,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,352,BMI,Crime & Policing Group
December,Economy,UK,UK,352,BMI,Crime & Policing Group
November,Economy,UK,UK,244,BMI,Immigration Group
December,Economy,UK,UK,165,BRITISH AIRWAYS,ISA
December,Economy,UK,UK,165,BRITISH AIRWAYS,ISA
December,Economy,UK,UK,166,BRITISH AIRWAYS,Immigration Group
December,Economy,UK,UK,123,BRITISH AIRWAYS,Resource Management Group
November,Economy,UK,UK,325,BMI,Immigration Group
November,Economy,UK,UK,276,BMI,Immigration Group
December,Economy,UK,UK,118,BRITISH AIRWAYS,Strategy & International Group
November,Economy,UK,UK,418,BMI,Immigration Group
December,Economy,UK,UK,147,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,171,FLYBE BRITISH EUROPEAN,Resource Management Group
December,Economy,UK,UK,191,FLYBE BRITISH EUROPEAN,Resource Management Group
November,Economy,UK,UK,279,BMI,Immigration Group
December,Economy,UK,UK,112,AIR FRANCE,Strategic Director Border
December,Economy,UK,UK,158,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,172,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,182,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,107,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,302,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,129,BMI,IPS
November,Economy,UK,UK,94,EASYJET,Strategic Director Border
December,Economy,UK,UK,79,BMI,Immigration Group
December,Economy,UK,UK,228,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,49,EASYJET,ISA
December,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Resource Management Group
December,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Resource Management Group
December,Economy,UK,UK,288,BRITISH AIRWAYS,Science & Research Group
December,Economy,UK,UK,288,BRITISH AIRWAYS,Science & Research Group
December,Economy,UK,UK,31,FLYBE BRITISH EUROPEAN,Immigration Group
December,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,304,FLYBE BRITISH EUROPEAN,Strategic Director Border
December,Economy,UK,UK,276,BMI,Immigration Group
December,Economy,UK,UK,171,FLYBE BRITISH EUROPEAN,Resource Management Group
December,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,Resource Management Group
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,139,BRITISH AIRWAYS,Finance & Commercial Group
November,Economy,UK,UK,168,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Business Class,UK,UK,223,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,358,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,434,AIR FRANCE,Science & Research Group
November,Economy,UK,UK,202,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,26,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,89,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,102,EASYJET,IPS
November,Economy,UK,UK,102,EASYJET,IPS
November,Economy,UK,UK,147,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,289,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,118,EASYJET,Science & Research Group
November,Economy,UK,UK,118,EASYJET,Science & Research Group
November,Economy,UK,UK,176,FLYBE BRITISH EUROPEAN,Resource Management Group
November,Economy,UK,UK,251,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,419,BMI,IPS
November,Economy,UK,UK,207,FLYBE BRITISH EUROPEAN,Science & Research Group
November,Economy,UK,UK,238,FLYBE BRITISH EUROPEAN,Immigration Group
November,Economy,UK,UK,165,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,372,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,85,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,85,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,90,EASYJET,IPS
November,Economy,UK,UK,90,EASYJET,IPS
November,Economy,UK,UK,145,EASYJET,IPS
November,Economy,UK,UK,60,EASYJET,IPS
November,Economy,UK,UK,66,EASYJET,IPS
November,Economy,UK,UK,66,EASYJET,IPS
November,Economy,UK,UK,60,EASYJET,IPS
November,Economy,UK,UK,370,EASTERN AIRWAYS,Crime & Policing Group
November,Economy,UK,UK,5,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,55,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Strategic Director Border
November,Economy,UK,UK,113,FLYBE BRITISH EUROPEAN,Strategy & International Group
November,Economy,UK,UK,101,BRITISH AIRWAYS,Resource Management Group
November,Economy,UK,UK,212,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Business Class,UK,UK,113,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,149,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,172,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,149,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,171,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,372,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,223,FLYBE BRITISH EUROPEAN,IPS
November,Business Class,UK,UK,222,BRITISH AIRWAYS,Immigration Group
November,Economy,UK,UK,125,FLYBE BRITISH EUROPEAN,IPS
November,Economy,UK,UK,426,BMI,IPS
November,Business Class,UK,UK,206,BRITISH AIRWAYS,Finance & Commercial Group
November,Economy,UK,UK,118,BMI,IPS
November,Economy,UK,UK,68,BMI,Resource Management Group
November,Economy,UK,UK,132,BRITISH AIRWAYS,IPS
November,Economy,UK,UK,366,BMI,IPS
November,Economy,UK,UK,372,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,58,EASYJET,IPS
November,Economy,UK,UK,84,EASYJET,IPS
November,Economy,UK,UK,140,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,13,FLYBE BRITISH EUROPEAN,Crime & Policing Group
November,Economy,UK,UK,58,EASYJET,IPS
November,Economy,UK,UK,350,BMI,IPS
November,Economy,UK,UK,142,AURIGNY AIR SERVICES,Strategic Director Border
November,Economy,UK,UK,92,BRITISH AIRWAYS,Criminal & Detention Group
November,Economy,UK,UK,52,FLYBE BRITISH EUROPEAN,IPS
December,Economy,UK,UK,95,BRITISH AIRWAYS,Strategic Director Border
November,Economy,UK,UK,95,FLYBE BRITISH EUROPEAN,IPS
